drift_strength,setting,seed,n,d,phi,dispersion,window_length,fit_end,validation_end,method,ridge,validation_w2_mean,w2_mean,w2_ratio_mean,n_test_origins,min_pred_eig,mean_shift_strength,covariance_shift_strength,coordinate_dimension,reference_condition
1.0,Gradual joint shift,28,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.17467300296178648,0.23131039536205245,0.929003613878891,91,0.10069521284140955,0.35,0.8,20,6.0
1.0,Gradual joint shift,28,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.16018782516180902,0.23592691413205047,0.9475447720233617,91,0.1379471634408326,0.35,0.8,20,6.0
1.0,Gradual joint shift,28,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.15999373413330564,0.22660123350160746,0.9100903766253449,91,0.1345092636034699,0.35,0.8,20,6.0
1.0,Gradual joint shift,28,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1602354212454271,0.2277697037474779,0.9147832616097163,91,0.11766629965957419,0.35,0.8,20,6.0
1.0,Gradual joint shift,28,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.16720026464840457,0.23651875769962144,0.9499217720378393,91,0.11611178414142413,0.35,0.8,20,6.0
1.0,Gradual joint shift,28,260,5,0.7,0.16,36,117,169,persistence,,,0.24898761630889318,1.0,91,0.07153729817720755,0.35,0.8,20,6.0
1.0,Gradual joint shift,29,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1673515185335207,0.18318943487142839,0.9660905220588424,91,0.08819997786948904,0.35,0.8,20,6.0
1.0,Gradual joint shift,29,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.17397656641124956,0.18716321362638438,0.9870471345109535,91,0.09554840833035884,0.35,0.8,20,6.0
1.0,Gradual joint shift,29,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.1649383650224081,0.18080191108871554,0.9534993805484828,91,0.0979993593424959,0.35,0.8,20,6.0
1.0,Gradual joint shift,29,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.16382306375104883,0.17930397107924215,0.945599658346814,91,0.09080949055902864,0.35,0.8,20,6.0
1.0,Gradual joint shift,29,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1697375098828746,0.18725107631272675,0.9875104980699796,91,0.09018837908572046,0.35,0.8,20,6.0
1.0,Gradual joint shift,29,260,5,0.7,0.16,36,117,169,persistence,,,0.18961932726659203,1.0,91,0.0541648722007492,0.35,0.8,20,6.0
1.0,Gradual joint shift,30,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.2230370334761953,0.2386976791564084,1.0139500987900507,91,0.09162057088354915,0.35,0.8,20,6.0
1.0,Gradual joint shift,30,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.22633070558361293,0.22929825942062,0.9740228460268311,91,1.0000000444524982e-08,0.35,0.8,20,6.0
1.0,Gradual joint shift,30,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.21001189620717783,0.21743849498404508,0.9236444369673436,91,0.11293705776177573,0.35,0.8,20,6.0
1.0,Gradual joint shift,30,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.21013414816446124,0.21150871869541174,0.8984556824100656,91,0.105469673013179,0.35,0.8,20,6.0
1.0,Gradual joint shift,30,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.20716093259870255,0.22246317354547698,0.9449884791120254,91,0.08840627112634827,0.35,0.8,20,6.0
1.0,Gradual joint shift,30,260,5,0.7,0.16,36,117,169,persistence,,,0.23541363568211784,1.0,91,0.028204282975254312,0.35,0.8,20,6.0
1.0,Gradual joint shift,31,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.17827875372316998,0.24535496125748604,1.0549881591165413,91,0.10888655522394601,0.35,0.8,20,6.0
1.0,Gradual joint shift,31,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.18201786058534783,0.24240625420384246,1.0423091775693423,91,0.12015632335692673,0.35,0.8,20,6.0
1.0,Gradual joint shift,31,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.17795179220501545,0.2323817425453448,0.9992053371316422,91,0.12959607842303902,0.35,0.8,20,6.0
1.0,Gradual joint shift,31,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1780506322832447,0.23142294772886507,0.9950826685977587,91,0.1334403345958265,0.35,0.8,20,6.0
1.0,Gradual joint shift,31,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.17919933883683023,0.23928035384492075,1.0288682923786012,91,0.11971241347432104,0.35,0.8,20,6.0
1.0,Gradual joint shift,31,260,5,0.7,0.16,36,117,169,persistence,,,0.23256655455066813,1.0,91,0.059059689737199876,0.35,0.8,20,6.0
1.0,Gradual joint shift,32,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.2228096696048526,0.24388543926584635,1.1056974974578175,91,0.09389487898432038,0.35,0.8,20,6.0
1.0,Gradual joint shift,32,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.21213162776833686,0.21527290645235064,0.9759775518019953,91,0.08396073323060442,0.35,0.8,20,6.0
1.0,Gradual joint shift,32,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.20666696265758325,0.20807278196910564,0.9433345221628592,91,0.09513451975554499,0.35,0.8,20,6.0
1.0,Gradual joint shift,32,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.2062423370083089,0.20839413866649806,0.9447914492232352,91,0.09110701867122081,0.35,0.8,20,6.0
1.0,Gradual joint shift,32,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.21133507566201887,0.21775913898997773,0.9872493239226585,91,0.09233591652608934,0.35,0.8,20,6.0
1.0,Gradual joint shift,32,260,5,0.7,0.16,36,117,169,persistence,,,0.2205715757036437,1.0,91,0.042021159239212756,0.35,0.8,20,6.0
1.0,Gradual joint shift,33,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.21007941501401783,0.23567622288727777,1.0041324193697128,91,0.11108296799767109,0.35,0.8,20,6.0
1.0,Gradual joint shift,33,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.19891546462526755,0.23520657243155496,1.0021314061042015,91,0.036868396026770195,0.35,0.8,20,6.0
1.0,Gradual joint shift,33,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.19716233607604366,0.22581549883192695,0.9621193873330769,91,0.1304655056016811,0.35,0.8,20,6.0
1.0,Gradual joint shift,33,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1979298761806197,0.22055355168899066,0.9397001052752543,91,0.13122185584746957,0.35,0.8,20,6.0
1.0,Gradual joint shift,33,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.2070040409676047,0.23217968573033831,0.9892349202847373,91,0.12805684468942474,0.35,0.8,20,6.0
1.0,Gradual joint shift,33,260,5,0.7,0.16,36,117,169,persistence,,,0.23470631795277574,1.0,91,0.08334957085261052,0.35,0.8,20,6.0
1.0,Gradual joint shift,34,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.2728670220625887,0.350088644013672,1.094872660687866,91,0.15533186536990265,0.35,0.8,20,6.0
1.0,Gradual joint shift,34,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.24495342751994953,0.31194106344930106,0.9755693249598827,91,0.16501131041204833,0.35,0.8,20,6.0
1.0,Gradual joint shift,34,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.2393433743463216,0.3057813660552413,0.9563053916955895,91,0.15057447921877873,0.35,0.8,20,6.0
1.0,Gradual joint shift,34,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.23917726920867055,0.30405399378798387,0.9509031808481655,91,0.15128931544924984,0.35,0.8,20,6.0
1.0,Gradual joint shift,34,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.25414942109570765,0.3246367128807354,1.0152738961016192,91,0.15208394383077842,0.35,0.8,20,6.0
1.0,Gradual joint shift,34,260,5,0.7,0.16,36,117,169,persistence,,,0.31975284120595804,1.0,91,0.06037859896121677,0.35,0.8,20,6.0
1.0,Gradual joint shift,35,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.19637151018369842,0.2637316307792931,0.9717669677209112,91,0.07394934102887607,0.35,0.8,20,6.0
1.0,Gradual joint shift,35,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.19401878803158837,0.25591757930582665,0.9429746795772858,91,0.14945297242665737,0.35,0.8,20,6.0
1.0,Gradual joint shift,35,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.19138780231668145,0.2510831541488883,0.9251613643463829,91,0.11288492289801218,0.35,0.8,20,6.0
1.0,Gradual joint shift,35,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.19121712423095025,0.24943434707081186,0.9190860359912489,91,0.09907155458505879,0.35,0.8,20,6.0
1.0,Gradual joint shift,35,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1983395055639943,0.26225848178763705,0.9663388834050759,91,0.09064470722995432,0.35,0.8,20,6.0
1.0,Gradual joint shift,35,260,5,0.7,0.16,36,117,169,persistence,,,0.2713939036205603,1.0,91,0.0550468585039448,0.35,0.8,20,6.0
1.0,Gradual joint shift,36,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.16864042583030558,0.20606888720267813,0.9609513936033209,91,0.23220095233558838,0.35,0.8,20,6.0
1.0,Gradual joint shift,36,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.16779015864391822,0.20475390742739835,0.9548193099842521,91,0.2456778304072758,0.35,0.8,20,6.0
1.0,Gradual joint shift,36,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.1637178984339403,0.20349976053202423,0.9489709054858685,91,0.2166637095687084,0.35,0.8,20,6.0
1.0,Gradual joint shift,36,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.16358675188306385,0.20174752716843802,0.9407997976805437,91,0.21474717935431908,0.35,0.8,20,6.0
1.0,Gradual joint shift,36,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.167652232248566,0.21325828303578093,0.9944773665862829,91,0.1994458360199511,0.35,0.8,20,6.0
1.0,Gradual joint shift,36,260,5,0.7,0.16,36,117,169,persistence,,,0.21444257074228565,1.0,91,0.09130171667128772,0.35,0.8,20,6.0
1.0,Gradual joint shift,37,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.160998936370969,0.26869927492877854,1.168773202418956,91,0.11907626418482652,0.35,0.8,20,6.0
1.0,Gradual joint shift,37,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.15180313664609765,0.22944377791402112,0.9980218188484312,91,0.15102975429475227,0.35,0.8,20,6.0
1.0,Gradual joint shift,37,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.14556261972096307,0.2186622601480014,0.9511249708771525,91,0.11400021812073055,0.35,0.8,20,6.0
1.0,Gradual joint shift,37,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.14658724663384376,0.21398610964541784,0.9307849107882437,91,0.11735369883323872,0.35,0.8,20,6.0
1.0,Gradual joint shift,37,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.14952204398871163,0.22486157641866755,0.9780904129401984,91,0.10792149225301946,0.35,0.8,20,6.0
1.0,Gradual joint shift,37,260,5,0.7,0.16,36,117,169,persistence,,,0.22989855891002978,1.0,91,0.07627387462199182,0.35,0.8,20,6.0
1.0,Gradual joint shift,38,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.15576080244072119,0.2385007110849406,0.9646909825374792,91,0.12985016199885682,0.35,0.8,20,6.0
1.0,Gradual joint shift,38,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.16230079511639,0.2436099622132036,0.9853569523307492,91,0.1060876902810656,0.35,0.8,20,6.0
1.0,Gradual joint shift,38,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.15462628124387745,0.23367271122285446,0.9451626217646347,91,0.12925090720144844,0.35,0.8,20,6.0
1.0,Gradual joint shift,38,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1554333132395529,0.23138598004256186,0.9359132197855776,91,0.11532652545716647,0.35,0.8,20,6.0
1.0,Gradual joint shift,38,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.15637848839778634,0.24009358718083382,0.9711338698522279,91,0.11929360717881253,0.35,0.8,20,6.0
1.0,Gradual joint shift,38,260,5,0.7,0.16,36,117,169,persistence,,,0.24723016530910155,1.0,91,0.0739549781845886,0.35,0.8,20,6.0
1.0,Gradual joint shift,39,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.14877158996509943,0.21270557877836316,0.9258658636722225,91,0.10823259952871787,0.35,0.8,20,6.0
1.0,Gradual joint shift,39,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.1515229546220474,0.21404909021878002,0.9317139067150013,91,0.11225775321028156,0.35,0.8,20,6.0
1.0,Gradual joint shift,39,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.14364880286468093,0.2058672174978744,0.896099811886342,91,0.1206772436801179,0.35,0.8,20,6.0
1.0,Gradual joint shift,39,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.14358839032744444,0.20379427162122746,0.8870766831303852,91,0.11484194580416292,0.35,0.8,20,6.0
1.0,Gradual joint shift,39,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1453964171331566,0.21313055807551262,0.9277157155955145,91,0.11243184043153258,0.35,0.8,20,6.0
1.0,Gradual joint shift,39,260,5,0.7,0.16,36,117,169,persistence,,,0.22973692747966543,1.0,91,0.09281852080028366,0.35,0.8,20,6.0
1.0,Gradual joint shift,40,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1460005047934856,0.19520739760388123,0.9332613849755619,91,0.16348881460526324,0.35,0.8,20,6.0
1.0,Gradual joint shift,40,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.14232312735892866,0.19261474217733424,0.9208662338499186,91,0.11080331125611352,0.35,0.8,20,6.0
1.0,Gradual joint shift,40,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.14348442767515285,0.1899510856180584,0.9081316354682865,91,0.15846311897918158,0.35,0.8,20,6.0
1.0,Gradual joint shift,40,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.14353160508311164,0.18864371980143954,0.9018812881573546,91,0.16757792383499598,0.35,0.8,20,6.0
1.0,Gradual joint shift,40,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.1459649538309193,0.19799942425095934,0.9466097041864369,91,0.1640248308777467,0.35,0.8,20,6.0
1.0,Gradual joint shift,40,260,5,0.7,0.16,36,117,169,persistence,,,0.20916690730645934,1.0,91,0.08587443535809726,0.35,0.8,20,6.0
1.0,Gradual joint shift,41,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.16852194680705365,0.30070340055077804,1.0198724735088114,91,0.08921015989368027,0.35,0.8,20,6.0
1.0,Gradual joint shift,41,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.16792258544128755,0.2911258143949759,0.9873889150752506,91,0.06672631080118326,0.35,0.8,20,6.0
1.0,Gradual joint shift,41,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.16329384977524503,0.2802860862225524,0.9506246471516961,91,0.08156621049259451,0.35,0.8,20,6.0
1.0,Gradual joint shift,41,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.16373486732762965,0.27963520013706783,0.9484170871415342,91,0.0741865301063675,0.35,0.8,20,6.0
1.0,Gradual joint shift,41,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.16790718717946615,0.29236079185915037,0.9915774926530507,91,0.06846395715314117,0.35,0.8,20,6.0
1.0,Gradual joint shift,41,260,5,0.7,0.16,36,117,169,persistence,,,0.2948441186143848,1.0,91,0.04658461031466281,0.35,0.8,20,6.0
1.0,Gradual joint shift,42,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.23077809426248352,0.29010464598021957,1.0019797575312264,91,0.17070828208245425,0.35,0.8,20,6.0
1.0,Gradual joint shift,42,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.23215093534520742,0.2828960180458862,0.9770821925667941,91,0.2249144122579333,0.35,0.8,20,6.0
1.0,Gradual joint shift,42,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.2222307004358582,0.2750852036896741,0.9501047622387998,91,0.2326163182933937,0.35,0.8,20,6.0
1.0,Gradual joint shift,42,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.22264903758954752,0.27436972797266335,0.9476336119301667,91,0.21872403385500552,0.35,0.8,20,6.0
1.0,Gradual joint shift,42,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.22734831569344185,0.29925406294669804,1.0335805289102868,91,0.18308326074027484,0.35,0.8,20,6.0
1.0,Gradual joint shift,42,260,5,0.7,0.16,36,117,169,persistence,,,0.289531443923585,1.0,91,0.1001205443476003,0.35,0.8,20,6.0
1.0,Gradual joint shift,43,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.1721442525769804,0.21328691525911345,0.9841137199210966,91,0.0851784155949903,0.35,0.8,20,6.0
1.0,Gradual joint shift,43,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.16638278436259624,0.20681111277286443,0.9542341276053908,91,0.09439358695291296,0.35,0.8,20,6.0
1.0,Gradual joint shift,43,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.16342430985011752,0.20023860430589968,0.9239083303159521,91,0.09301770458260192,0.35,0.8,20,6.0
1.0,Gradual joint shift,43,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.16379257447914,0.19992386754800456,0.9224561232678461,91,0.08779046414559423,0.35,0.8,20,6.0
1.0,Gradual joint shift,43,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.16598749781211197,0.20676835361118537,0.9540368352510541,91,0.08655094847228595,0.35,0.8,20,6.0
1.0,Gradual joint shift,43,260,5,0.7,0.16,36,117,169,persistence,,,0.21672994791314784,1.0,91,0.059102691767025484,0.35,0.8,20,6.0
1.0,Gradual joint shift,44,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.2009645588433891,0.2644720269493636,0.9524603665835117,91,0.05782931521481845,0.35,0.8,20,6.0
1.0,Gradual joint shift,44,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.1985148920627187,0.28212338643871265,1.016029359205713,91,0.10659038359710156,0.35,0.8,20,6.0
1.0,Gradual joint shift,44,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.19012272097215763,0.2580060605353092,0.9291740598535146,91,0.07426776678155032,0.35,0.8,20,6.0
1.0,Gradual joint shift,44,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1907567214343714,0.25474652858283353,0.9174352947593141,91,0.06272850297745827,0.35,0.8,20,6.0
1.0,Gradual joint shift,44,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.19580296390573843,0.2688030933838479,0.968058118721874,91,0.05819616466966493,0.35,0.8,20,6.0
1.0,Gradual joint shift,44,260,5,0.7,0.16,36,117,169,persistence,,,0.27767247460178146,1.0,91,0.029234239933713848,0.35,0.8,20,6.0
1.0,Gradual joint shift,45,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.24394414186827273,0.2597026605028708,0.9656119014568824,91,0.16224942653000182,0.35,0.8,20,6.0
1.0,Gradual joint shift,45,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.23028916366098556,0.2586614483927949,0.9617405248468643,91,0.11883303349643995,0.35,0.8,20,6.0
1.0,Gradual joint shift,45,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.2283968689295803,0.2495544749713283,0.9278794858224971,91,0.16307030487249555,0.35,0.8,20,6.0
1.0,Gradual joint shift,45,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.22914491256652791,0.24827902552018807,0.9231371810369287,91,0.16317311158046705,0.35,0.8,20,6.0
1.0,Gradual joint shift,45,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.24143006710056697,0.2589864280119541,0.9629488458836354,91,0.16372973686007894,0.35,0.8,20,6.0
1.0,Gradual joint shift,45,260,5,0.7,0.16,36,117,169,persistence,,,0.2689513873131019,1.0,91,0.09199153970144719,0.35,0.8,20,6.0
1.0,Gradual joint shift,46,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.20424198280728956,0.2808729995891953,1.1416911923928637,91,0.08097538406597739,0.35,0.8,20,6.0
1.0,Gradual joint shift,46,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.20871888035647046,0.26831481625565806,1.0906447503164645,91,0.1840358577974634,0.35,0.8,20,6.0
1.0,Gradual joint shift,46,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.19855296838020978,0.23968095593423733,0.974253975193945,91,0.11890501338524699,0.35,0.8,20,6.0
1.0,Gradual joint shift,46,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1975164146218546,0.2369739958746395,0.9632507372083704,91,0.11460199725447383,0.35,0.8,20,6.0
1.0,Gradual joint shift,46,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.19910714165191848,0.24840884101868166,1.0097310397167054,91,0.052994917974424946,0.35,0.8,20,6.0
1.0,Gradual joint shift,46,260,5,0.7,0.16,36,117,169,persistence,,,0.24601486063890474,1.0,91,0.013725776809698706,0.35,0.8,20,6.0
1.0,Gradual joint shift,47,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.2456604477470115,0.24561818973584545,0.9785313145904473,91,0.13512203144629414,0.35,0.8,20,6.0
1.0,Gradual joint shift,47,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.23075673476898212,0.238331768843766,0.9495025564929551,91,0.07844177546852622,0.35,0.8,20,6.0
1.0,Gradual joint shift,47,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.22657021913503028,0.23482188464698245,0.9355193429498841,91,0.1307064450420349,0.35,0.8,20,6.0
1.0,Gradual joint shift,47,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.22674163326704866,0.2326484769999111,0.9268605891160703,91,0.12746596431853577,0.35,0.8,20,6.0
1.0,Gradual joint shift,47,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.23517043100565382,0.24668977982578402,0.9828004791036188,91,0.12843185283683553,0.35,0.8,20,6.0
1.0,Gradual joint shift,47,260,5,0.7,0.16,36,117,169,persistence,,,0.25100697961684143,1.0,91,0.10648146289461512,0.35,0.8,20,6.0
1.0,Gradual joint shift,48,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.20473950448635067,0.24525603192695022,0.9561195149092394,91,0.13442694508544664,0.35,0.8,20,6.0
1.0,Gradual joint shift,48,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.20548008763172418,0.25145032274820656,0.9802676766840756,91,0.041549183554014796,0.35,0.8,20,6.0
1.0,Gradual joint shift,48,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.19880809481751774,0.23722540020090171,0.9248124614190679,91,0.09675389864520913,0.35,0.8,20,6.0
1.0,Gradual joint shift,48,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.19889751673443268,0.23190719307025096,0.9040796721702424,91,0.10580661173204904,0.35,0.8,20,6.0
1.0,Gradual joint shift,48,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.2021567647328559,0.24952278519291465,0.9727532589637238,91,0.08768659420683228,0.35,0.8,20,6.0
1.0,Gradual joint shift,48,260,5,0.7,0.16,36,117,169,persistence,,,0.25651189846306127,1.0,91,0.03799682626298812,0.35,0.8,20,6.0
1.0,Gradual joint shift,49,260,5,0.7,0.16,36,117,169,cholesky,1e-06,0.17707096539822512,0.24627193886133678,1.03471977129411,91,0.04916956160210625,0.35,0.8,20,6.0
1.0,Gradual joint shift,49,260,5,0.7,0.16,36,117,169,euclidean,1e-06,0.17455649235926846,0.24480424309406523,1.028553198538553,91,1.0000000112506409e-08,0.35,0.8,20,6.0
1.0,Gradual joint shift,49,260,5,0.7,0.16,36,117,169,fixed_bwar,1e-06,0.1676796129992294,0.23320508461348322,0.9798189470208045,91,0.06592389097607529,0.35,0.8,20,6.0
1.0,Gradual joint shift,49,260,5,0.7,0.16,36,117,169,local_bwar,1e-06,0.1676244415536197,0.23285377884709024,0.9783429241172731,91,0.06807723495681178,0.35,0.8,20,6.0
1.0,Gradual joint shift,49,260,5,0.7,0.16,36,117,169,log_euclidean,1e-06,0.17138913979402007,0.24040775718197196,1.0100812162311399,91,0.05359740345883963,0.35,0.8,20,6.0
